fecha,año,mes,dia,dia_semana,mes_hoja_original,codigo_grupo,nombre_grupo,codigo_linea,nombre_linea,codigo_producto,referencia_producto,descripcion_producto,unidad_medida,cantidad_vendida_diaria,valor_total_diario,peso_aplicado,evento_especial
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,693.25,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1188.43,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1287.46,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1584.57,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1485.53,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,792.28,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,693.25,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,567.2,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,972.35,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1053.38,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1296.46,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1215.44,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,648.23,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,567.2,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,693.25,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1188.43,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1287.46,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,1,1584.57,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1485.53,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,792.28,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,693.25,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,567.2,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,972.35,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1053.38,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1296.46,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,1215.44,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,648.23,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,567.2,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,567.2,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,LYCHEE MARTINI,UND,0,972.35,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,15251.47,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,26145.37,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,28324.15,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,34860.49,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,32681.71,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,17430.25,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,15251.47,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,12478.47,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,21391.67,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,23174.31,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,28522.22,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,26739.58,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,14261.11,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,12478.47,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,15251.47,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,26145.37,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,28324.15,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,34860.49,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,32681.71,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,17430.25,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,15251.47,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,12478.47,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,21391.67,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,23174.31,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,28522.22,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,26739.58,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,14261.11,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,12478.47,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,0,12478.47,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA CLASICA,UND,1,21391.67,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,693.25,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1188.43,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1287.46,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1584.57,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1485.53,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,792.28,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,693.25,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,567.2,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,972.35,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1053.38,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1296.46,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1215.44,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,648.23,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,567.2,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,693.25,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1188.43,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1287.46,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,1,1584.57,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1485.53,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,792.28,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,693.25,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,567.2,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,972.35,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1053.38,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1296.46,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,1215.44,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,648.23,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,567.2,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,567.2,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA FRESA,UND,0,972.35,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2144.74,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3676.69,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3983.08,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,1,4902.26,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,4595.87,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2451.13,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2144.74,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,1754.79,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3008.2,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3258.89,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,4010.94,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3760.25,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2005.47,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,1754.79,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2144.74,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3676.69,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3983.08,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,1,4902.26,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,1,4595.87,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2451.13,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2144.74,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,1754.79,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3008.2,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3258.89,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,4010.94,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3760.25,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,2005.47,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,1754.79,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,1754.79,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MARGARITA MARACUYA,UND,0,3008.2,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,693.25,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1188.43,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1287.46,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1584.57,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1485.53,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,792.28,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,693.25,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,567.2,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,972.35,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1053.38,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1296.46,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1215.44,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,648.23,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,567.2,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,693.25,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1188.43,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1287.46,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,1,1584.57,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1485.53,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,792.28,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,693.25,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,567.2,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,972.35,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1053.38,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1296.46,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,1215.44,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,648.23,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,567.2,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,567.2,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOJITO,UND,0,972.35,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1516.48,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2599.68,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2816.32,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,1,3466.24,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,3249.6,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1733.12,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1516.48,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1240.76,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2127.01,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2304.26,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2836.02,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2658.77,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1418.01,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1240.76,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1516.48,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2599.68,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2816.32,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,1,3466.24,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,3249.6,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1733.12,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1516.48,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1240.76,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2127.01,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2304.26,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2836.02,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2658.77,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1418.01,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1240.76,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,1240.76,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,MOSCOW MULE,UND,0,2127.01,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,758.24,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1299.84,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1408.16,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1733.12,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1624.8,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,866.56,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,758.24,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,620.38,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1063.51,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1152.13,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1418.01,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1329.38,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,709.0,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,620.38,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,758.24,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1299.84,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,8,BEBIDAS,19,COCTELES,,,NEGRONI,UND,0,1408.16,1.43,
